zip_code,min_medicare_pricing_for_new_patient,max_medicare_pricing_for_new_patient,mode_medicare_pricing_for_new_patient,min_copay_for_new_patient,max_copay_for_new_patient,mode_copay_for_new_patient,most_utilized_procedure_code_for_new_patient,min_medicare_pricing_for_established_patient,max_medicare_pricing_for_established_patient,mode_medicare_pricing_for_established_patient,min_copay_for_established_patient,max_copay_for_established_patient,mode_copay_for_established_patient,most_utilized_procedure_code_for_established_patient
01034,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01035,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01036,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01037,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01038,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01039,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01040,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01041,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01050,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01053,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01054,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01056,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01057,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01059,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01060,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01061,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01062,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01063,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01066,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01068,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01069,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01070,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01071,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01072,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01073,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01074,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01075,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01077,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01079,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01080,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01081,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01082,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01083,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01084,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01085,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01086,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01088,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01089,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01090,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01092,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01093,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01094,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01095,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01096,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01097,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01098,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01101,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01102,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01103,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01104,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01105,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01106,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01107,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01108,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01109,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01111,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01114,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01115,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01116,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01118,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01119,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01128,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01129,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01133,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01138,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01139,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01144,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01151,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01152,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01195,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01199,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01201,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01202,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01203,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01220,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01222,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01223,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01224,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01225,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01226,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01227,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01229,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01230,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01235,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01236,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01237,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01238,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01240,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01242,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01243,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01244,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01245,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01247,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01252,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01253,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01254,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01255,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01256,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01257,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01258,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01259,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01260,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01262,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01263,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01264,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01266,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01267,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01270,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01301,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01302,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01330,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01331,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01337,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01338,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01339,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01340,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01341,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01342,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01343,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01344,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01346,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01347,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01349,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01350,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01351,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01354,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01355,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01360,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01364,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01366,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01367,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01368,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01369,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01370,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01373,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01375,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01376,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01378,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01379,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01380,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01420,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01430,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01436,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01438,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01440,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01441,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01431,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01432,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01434,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01450,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01451,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01452,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01453,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01462,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01467,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01468,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01460,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01463,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01464,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01469,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01470,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01471,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01472,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01474,63.72,189.864,189.864,15.93,47.466,47.466,99205,21.072,155.296,155.296,5.268,38.824,38.824,99215
01473,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01475,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01477,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01501,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01503,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01504,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01505,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01506,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01507,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01508,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01509,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01510,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01515,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01516,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01517,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01518,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01519,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01520,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01521,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01522,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01523,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01524,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01525,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01526,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01527,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01529,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01531,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01532,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01534,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01535,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01536,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01537,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01538,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01540,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01541,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01542,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01543,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01545,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01546,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01550,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01560,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01561,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01562,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01564,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01566,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
01568,58.864,177.368,177.368,14.716,44.342,44.342,99205,19.112,144.84,144.84,4.778,36.21,36.21,99215
